"Time", "controlBus.chassisBus.longitudinalVelocity|km/h", "controlBus.chassisBus.longitudinalAcceleration|m/s2", "controlBus.batteryBus_1.SOC"
"413.3", "89.14066", "-0.24635305", "0.9600456"
"413.4", "89.05204", "-0.24550973", "0.9600456"
"413.5", "88.96426", "-0.24521479", "0.9600456"
"413.6", "88.8784", "-0.2402325", "0.9600456"
"413.7", "88.793945", "-0.23198953", "0.9600456"
"413.8", "88.71034", "-0.22860956", "0.9600456"
"413.9", "88.62758", "-0.22897391", "0.9600456"
"414", "88.54571", "-0.22731476", "0.9600456"
"414.1", "88.464584", "-0.22457637", "0.9600456"
"414.2", "88.38589", "-0.21858522", "0.9600456"
"414.3", "88.309875", "-0.20805071", "0.9600456"
"414.4", "88.23553", "-0.20016387", "0.9600456"
"414.5", "88.1625", "-0.19883874", "0.9600456"
"414.6", "88.0909", "-0.19789152", "0.9600456"
"414.7", "88.020805", "-0.19333182", "0.9600456"
"414.8", "87.95259", "-0.18553704", "0.9600456"
"414.84503", "87.922905", "-0.18089278", "0.9600456"
"414.84506", "87.92289", "-0.18089102", "0.9600456"
"414.8476", "87.92124", "-0.18072633", "0.9600456"
"414.9", "87.887276", "-0.17966036", "0.960045"
"415", "87.82295", "-0.17782056", "0.9600439"
"415.1", "87.75972", "-0.17338333", "0.9600428"
"415.2", "87.698135", "-0.16919637", "0.9600417"
"415.3", "87.63796", "-0.16542293", "0.9600406"
"415.4", "87.57947", "-0.15932913", "0.9600395"
"415.5", "87.52334", "-0.15370063", "0.9600384"
"415.6", "87.46942", "-0.14779529", "0.96003735"
"415.7", "87.41774", "-0.14018653", "0.9600362"
"415.8", "87.3686", "-0.13296863", "0.96003515"
"415.9", "87.32186", "-0.12687923", "0.960034"
"416", "87.27734", "-0.120554864", "0.9600329"
"416.1", "87.23544", "-0.112657815", "0.9600315"
"416.2", "87.19618", "-0.105870366", "0.96003"
"416.3", "87.15919", "-0.09997207", "0.9600284"
"416.4", "87.12415", "-0.09502909", "0.9600267"
"416.5", "87.090706", "-0.09112538", "0.9600249"
"416.6", "87.05855", "-0.08785224", "0.960023"
"416.7", "87.027695", "-0.08385625", "0.960021"
"416.8", "86.99837", "-0.07932446", "0.960019"
"416.9", "86.9704", "-0.076028414", "0.96001685"
"417", "86.94347", "-0.073537946", "0.9600147"
"417.1", "86.91731", "-0.07177482", "0.96001244"
"417.2", "86.89161", "-0.07056873", "0.96001023"
"417.3", "86.86626", "-0.06981835", "0.96000797"
"417.4", "86.841156", "-0.069367595", "0.9600057"
"417.5", "86.81619", "-0.06908362", "0.9600034"
"417.6", "86.79131", "-0.068949476", "0.9600011"
"417.7", "86.7664", "-0.069140255", "0.95999885"
"417.8", "86.74133", "-0.069821425", "0.9599966"
"417.9", "86.71602", "-0.07056477", "0.9599943"
"418", "86.69046", "-0.071317285", "0.95999205"
"418.1", "86.664635", "-0.07209209", "0.95998985"
"418.2", "86.638466", "-0.07324169", "0.95998764"
"418.3", "86.61157", "-0.07612658", "0.9599855"
"418.4", "86.58356", "-0.07940256", "0.9599834"
"418.5", "86.55448", "-0.082073145", "0.9599814"
"418.6", "86.52453", "-0.08427162", "0.9599794"
"418.7", "86.49388", "-0.08601697", "0.9599775"
"418.8", "86.46262", "-0.08767988", "0.9599756"
"418.9", "86.43078", "-0.08924253", "0.95997375"
"419", "86.39841", "-0.0905802", "0.9599719"
"419.1", "86.36565", "-0.09153908", "0.9599701"
"419.2", "86.332794", "-0.09135378", "0.9599683"
"419.3", "86.300156", "-0.09014479", "0.95996654"
"419.4", "86.2677", "-0.090001844", "0.95996475"
"419.5", "86.23547", "-0.08963841", "0.9599629"
"419.6", "86.203415", "-0.08915595", "0.9599611"
"419.7", "86.17151", "-0.08854307", "0.95995927"
"419.8", "86.140205", "-0.08558869", "0.9599574"
"419.9", "86.11012", "-0.08187968", "0.95995545"
"420", "86.08128", "-0.078472465", "0.9599535"
"420.1", "86.05362", "-0.07538052", "0.9599514"
"420.2", "86.02698", "-0.07276614", "0.95994925"
"420.3", "86.00122", "-0.07044048", "0.9599471"
"420.4", "85.976555", "-0.06685606", "0.95994484"
"420.5", "85.95333", "-0.06254677", "0.9599426"
"420.6", "85.931496", "-0.05889877", "0.95994014"
"420.7", "85.91091", "-0.05562256", "0.9599377"
"420.8", "85.89142", "-0.052811254", "0.9599352"
"420.9", "85.87279", "-0.050826177", "0.9599326"
"421", "85.8547", "-0.049743608", "0.95993"
"421.1", "85.83697", "-0.04907359", "0.9599274"
"421.2", "85.819405", "-0.048680212", "0.95992476"
"421.3", "85.80195", "-0.04848496", "0.95992213"
"421.4", "85.78442", "-0.048858486", "0.9599195"
"421.5", "85.766365", "-0.051527876", "0.95991695"
"421.6", "85.74728", "-0.054804306", "0.9599144"
"421.7", "85.72703", "-0.057731215", "0.95991194"
"421.8", "85.70562", "-0.061012737", "0.95990956"
"421.9", "85.68306", "-0.06429174", "0.95990723"
"422", "85.659386", "-0.06724675", "0.95990497"
"422.1", "85.634674", "-0.070006765", "0.95990276"
"422.2", "85.60894", "-0.07269327", "0.9599006"
"422.3", "85.58217", "-0.07574985", "0.95989853"
"422.4", "85.55399", "-0.08026597", "0.95989656"
"422.5", "85.52436", "-0.08418392", "0.95989466"
"422.6", "85.493164", "-0.08723471", "0.9598928"
"422.7", "85.460915", "-0.09001461", "0.9598911"
"422.8", "85.42783", "-0.092481546", "0.95988935"
"422.9", "85.3941", "-0.09453976", "0.9598877"
"423", "85.35976", "-0.09622588", "0.9598861"
"423.1", "85.32488", "-0.09761103", "0.95988446"
"423.2", "85.28926", "-0.099141", "0.9598829"
"423.3", "85.25283", "-0.10226982", "0.9598814"
"423.4", "85.21514", "-0.10522047", "0.95988"
"423.5", "85.176506", "-0.10771488", "0.9598787"
"423.6", "85.13708", "-0.10992747", "0.9598773"
"423.7", "85.0971", "-0.111870706", "0.95987606"
"423.8", "85.05652", "-0.11357258", "0.9598748"
"423.9", "85.01536", "-0.11509801", "0.9598736"
"424", "84.97366", "-0.11652932", "0.9598724"
"424.1", "84.93152", "-0.117769845", "0.9598713"
"424.2", "84.888885", "-0.11902454", "0.95987016"
"424.3", "84.84572", "-0.120390765", "0.9598691"
"424.4", "84.802055", "-0.12163357", "0.959868"
"424.5", "84.75804", "-0.122707024", "0.95986694"
"424.6", "84.71362", "-0.12395661", "0.95986587"
"424.7", "84.66876", "-0.1251931", "0.9598648"
"424.8", "84.62335", "-0.12711862", "0.9598638"
"424.9", "84.57678", "-0.13140199", "0.9598627"
"425", "84.52887", "-0.13540854", "0.95986164"
"425.1", "84.47935", "-0.13974741", "0.95986056"
"425.2", "84.42795", "-0.14518656", "0.95985955"
"425.3", "84.37489", "-0.14968625", "0.9598585"
"425.4", "84.31982", "-0.15527683", "0.9598574"
"425.5", "84.26261", "-0.16181318", "0.9598564"
"425.6", "84.20289", "-0.17000932", "0.9598553"
"425.7", "84.136375", "-0.19751495", "0.9598553"
"425.8", "84.060684", "-0.22223294", "0.9598553"
"425.9", "83.97765", "-0.23735608", "0.9598553"
"425.96143", "83.92393", "-0.2489153", "0.9598553"
"426", "83.888885", "-0.25469884", "0.9598553"
"426.1", "83.7953", "-0.26436788", "0.9598553"
"426.2", "83.69754", "-0.2774851", "0.9598553"
"426.3", "83.5961", "-0.28512558", "0.9598553"
"426.4", "83.49126", "-0.2968636", "0.9598553"
"426.5", "83.38294", "-0.30503973", "0.9598553"
"426.6", "83.271324", "-0.31517854", "0.9598553"
"426.7", "83.15617", "-0.3257837", "0.9598553"
"426.8", "83.03757", "-0.33438593", "0.9598553"
"426.9", "82.915565", "-0.34329924", "0.9598553"
"427", "82.78961", "-0.3549195", "0.9598553"
"427.1", "82.6596", "-0.3672682", "0.9598553"
"427.2", "82.52538", "-0.37862188", "0.9598553"
"427.3", "82.38682", "-0.3909178", "0.9598553"
"427.4", "82.24469", "-0.4002502", "0.9598553"
"427.46964", "82.14384", "-0.4046764", "0.9598553"
"427.5", "82.09949", "-0.406997", "0.9598553"
"427.6", "81.95141", "-0.4152418", "0.9598553"
"427.7", "81.80016", "-0.4241474", "0.9598553"
"427.8", "81.645905", "-0.43265027", "0.9598553"
"427.9", "81.48833", "-0.44122785", "0.9598553"
"428", "81.32695", "-0.45147625", "0.9598553"
"428.1", "81.16193", "-0.4628234", "0.9598553"
"428.2", "80.99373", "-0.4722741", "0.9598553"
"428.3", "80.82216", "-0.48124117", "0.9598553"
"428.4", "80.64798", "-0.48910064", "0.9598553"
"428.5", "80.47109", "-0.4958336", "0.9598553"
"428.6", "80.291", "-0.5034982", "0.9598553"
"428.7", "80.10748", "-0.51314443", "0.9598553"
"428.8", "79.9205", "-0.5236795", "0.9598553"
"428.9", "79.72963", "-0.53435755", "0.9598553"
"429", "79.53508", "-0.5454772", "0.9598553"
"429.1", "79.33694", "-0.555821", "0.9598553"
"429.2", "79.13522", "-0.5653579", "0.9598553"
"429.3", "78.93083", "-0.5730583", "0.9598553"
"429.4", "78.72407", "-0.57826847", "0.9598553"
"429.5", "78.51444", "-0.58394593", "0.9598553"
"429.6", "78.30146", "-0.59323454", "0.9598553"
"429.7", "78.0852", "-0.60483897", "0.9598553"
"429.8", "77.86542", "-0.61559093", "0.9598553"
"429.9", "77.642", "-0.6262711", "0.9598553"
"430", "77.41494", "-0.6367798", "0.9598553"
"430.1", "77.18407", "-0.6466323", "0.9598553"
"430.2", "76.95119", "-0.65315044", "0.9598553"
"430.3", "76.71655", "-0.6554621", "0.9598553"
"430.4", "76.4801", "-0.65654343", "0.9598553"
"430.5", "76.241585", "-0.66087425", "0.9598553"
"430.6", "76.001045", "-0.6683459", "0.9598553"
"430.7", "75.75858", "-0.67486537", "0.9598553"
"430.8", "75.514404", "-0.68163496", "0.9598553"
"430.9", "75.27", "-0.6833696", "0.9598553"
"431", "75.02553", "-0.67954123", "0.9598553"
"431.1", "74.78111", "-0.6770242", "0.9598553"
"431.2", "74.53727", "-0.67498606", "0.9598553"
"431.3", "74.294075", "-0.6728967", "0.9598553"
"431.4", "74.051704", "-0.67102885", "0.9598553"
"431.5", "73.81065", "-0.6684829", "0.9598553"
"431.6", "73.57149", "-0.66306585", "0.9598553"
"431.7", "73.33463", "-0.6553177", "0.9598553"
"431.8", "73.100464", "-0.6481002", "0.9598553"
"431.9", "72.8688", "-0.6401928", "0.9598553"
"432", "72.640045", "-0.6323687", "0.9598553"
"432.1", "72.41405", "-0.6242018", "0.9598553"
"432.2", "72.1902", "-0.61741513", "0.9598553"
"432.3", "71.96852", "-0.6119716", "0.9598553"
"432.4", "71.74902", "-0.6067085", "0.9598553"
"432.5", "71.531654", "-0.6008748", "0.9598553"
"432.6", "71.31631", "-0.59514076", "0.9598553"
"432.7", "71.10261", "-0.5903501", "0.9598553"
"432.8", "70.890594", "-0.58618224", "0.9598553"
"432.9", "70.6782", "-0.5834936", "0.9598553"
"433", "70.46627", "-0.5819857", "0.9598553"
"433.1", "70.25479", "-0.58158356", "0.9598553"
"433.2", "70.04376", "-0.58236295", "0.9598553"
"433.3", "69.83291", "-0.58278877", "0.9598553"
"433.4", "69.62218", "-0.5826824", "0.9598553"
"433.5", "69.41173", "-0.5827678", "0.9598553"
"433.6", "69.201546", "-0.5830751", "0.9598553"
"433.7", "68.99135", "-0.5832946", "0.9598553"
"433.8", "68.78106", "-0.583392", "0.9598553"
"433.9", "68.57084", "-0.5834776", "0.9598553"
"434", "68.36067", "-0.583585", "0.9598553"
"434.1", "68.150696", "-0.58345747", "0.9598553"
"434.2", "67.94093", "-0.5830748", "0.9598553"
"434.3", "67.73132", "-0.5825297", "0.9598553"
"434.4", "67.521866", "-0.58182716", "0.9598553"
"434.5", "67.3126", "-0.58115125", "0.9598553"
"434.6", "67.10355", "-0.58057964", "0.9598553"
"434.7", "66.89469", "-0.5800074", "0.9598553"
"434.8", "66.68603", "-0.57940483", "0.9598553"
"434.9", "66.477486", "-0.5788456", "0.9598553"
"435", "66.26905", "-0.57834387", "0.9598553"
"435.1", "66.06071", "-0.5778994", "0.9598553"
"435.2", "65.85246", "-0.57751286", "0.9598553"
"435.3", "65.644295", "-0.5772082", "0.9598553"
"435.4", "65.43618", "-0.5769887", "0.9598553"
"435.5", "65.22812", "-0.57690084", "0.9598553"
"435.6", "65.02008", "-0.5768955", "0.9598553"
"435.7", "64.81206", "-0.57695764", "0.9598553"
"435.8", "64.604034", "-0.5769872", "0.9598553"
"435.9", "64.39598", "-0.57712716", "0.9598553"
"436", "64.1879", "-0.5773105", "0.9598553"
"436.1", "63.979767", "-0.57763284", "0.9598553"
"436.2", "63.77157", "-0.5779645", "0.9598553"
"436.3", "63.56329", "-0.57843244", "0.9598553"
"436.4", "63.35492", "-0.57892776", "0.9598553"
"436.5", "63.14574", "-0.5797662", "0.9598553"
"436.6", "62.93551", "-0.5808692", "0.9598553"
"436.7", "62.72488", "-0.5821568", "0.9598553"
"436.8", "62.513836", "-0.58358335", "0.9598553"
"436.9", "62.302383", "-0.5851553", "0.9598553"
"437", "62.090523", "-0.586856", "0.9598553"
"437.1", "61.878254", "-0.5887836", "0.9598553"
"437.2", "61.665573", "-0.59075433", "0.9598553"
"437.3", "61.45153", "-0.5930954", "0.9598553"
"437.4", "61.235645", "-0.59562695", "0.9598553"
"437.5", "61.018864", "-0.59833264", "0.9598553"
"437.6", "60.801197", "-0.6012876", "0.9598553"
"437.7", "60.582645", "-0.6044474", "0.9598553"
"437.8", "60.363197", "-0.60779965", "0.9598553"
"437.9", "60.14286", "-0.61125165", "0.9598553"
"438", "59.92164", "-0.61489487", "0.9598553"
"438.1", "59.70106", "-0.6174493", "0.9598553"
"438.2", "59.482162", "-0.6177939", "0.9598553"
"438.3", "59.263206", "-0.61749375", "0.9598553"
"438.4", "59.044193", "-0.61665267", "0.9598553"
"438.5", "58.825127", "-0.6152942", "0.9598553"
"438.6", "58.60599", "-0.6134867", "0.9598553"
"438.7", "58.3868", "-0.611124", "0.9598553"
"438.8", "58.169147", "-0.60783243", "0.9598553"
"438.9", "57.95869", "-0.60191995", "0.9598553"
"439", "57.750233", "-0.5949485", "0.9598553"
"439.1", "57.54376", "-0.5869315", "0.9598553"
"439.2", "57.339275", "-0.5778506", "0.9598553"
"439.3", "57.13678", "-0.5677285", "0.9598553"
"439.4", "56.936275", "-0.5565343", "0.9598553"
"439.5", "56.74196", "-0.5452549", "0.9598553"
"439.6", "56.5528", "-0.5335991", "0.9598553"
"439.7", "56.367287", "-0.52130276", "0.9598553"
"439.8", "56.185413", "-0.50828093", "0.9598553"
"439.9", "56.007187", "-0.4946019", "0.9598553"
"440", "55.83259", "-0.4804874", "0.9598553"
"440.1", "55.66151", "-0.46929556", "0.9598553"
"440.2", "55.494038", "-0.45851195", "0.9598553"
"440.3", "55.330166", "-0.4482125", "0.9598553"
"440.4", "55.169895", "-0.43826443", "0.9598553"
"440.5", "55.012966", "-0.42889377", "0.9598553"
"440.6", "54.852898", "-0.42455485", "0.9598553"
"440.7", "54.69414", "-0.4221707", "0.9598553"
"440.8", "54.536705", "-0.42174476", "0.9598553"
"440.9", "54.380592", "-0.42329404", "0.9598553"
"441", "54.225792", "-0.42676857", "0.9598553"
"441.1", "54.06937", "-0.4284963", "0.9598553"
"441.2", "53.91295", "-0.43015534", "0.9598553"
"441.3", "53.75652", "-0.43189874", "0.9598553"
"441.4", "53.60009", "-0.43354186", "0.9598553"
"441.5", "53.443485", "-0.4345992", "0.9598553"
"441.6", "53.286663", "-0.4347929", "0.9598553"
"441.7", "53.129845", "-0.43509018", "0.9598553"
"441.8", "52.973026", "-0.43528575", "0.9598553"
"441.9", "52.816208", "-0.43560955", "0.9598553"
"442", "52.65904", "-0.43579188", "0.9598553"
"442.1", "52.50184", "-0.43606114", "0.9598553"
"442.2", "52.34464", "-0.4362464", "0.9598553"
"442.3", "52.18744", "-0.4365213", "0.9598553"
"442.4", "52.029724", "-0.43695915", "0.9598553"
"442.5", "51.871117", "-0.4378457", "0.9598553"
"442.6", "51.71251", "-0.43868595", "0.9598553"
"442.7", "51.5539", "-0.43954864", "0.9598553"
"442.8", "51.395294", "-0.44037083", "0.9598553"
"442.9", "51.2323", "-0.4432531", "0.9598553"
"443", "51.06836", "-0.4465238", "0.9598553"
"443.1", "50.904415", "-0.4497052", "0.9598553"
"443.2", "50.74048", "-0.45290372", "0.9598553"
"443.3", "50.57327", "-0.4573253", "0.9598553"
"443.4", "50.3976", "-0.46520242", "0.9598553"
"443.5", "50.221924", "-0.47295797", "0.9598553"
"443.6", "50.04625", "-0.48065263", "0.9598553"
"443.7", "49.867176", "-0.4896633", "0.9598553"
"443.8", "49.676357", "-0.5034263", "0.9598553"
"443.9", "49.48554", "-0.5171621", "0.9598553"
"444", "49.293736", "-0.53096914", "0.9598553"
"444.1", "49.085735", "-0.54864174", "0.9598553"
"444.2", "48.877743", "-0.5662177", "0.9598553"
"444.3", "48.663246", "-0.58482724", "0.9598553"
"444.4", "48.438114", "-0.6052076", "0.9598553"
"444.5", "48.211166", "-0.62593895", "0.9598553"
"444.6", "47.967724", "-0.65133137", "0.9598553"
"444.7", "47.72362", "-0.6764033", "0.9598553"
"444.8", "47.46617", "-0.6990855", "0.9598553"
"444.9", "47.205566", "-0.7199959", "0.9598553"
"445", "46.937588", "-0.73672324", "0.9598553"
"445.1", "46.664364", "-0.75259113", "0.9598553"
"445.2", "46.386868", "-0.76771194", "0.9598553"
"445.3", "46.1057", "-0.78283757", "0.9598553"
"445.4", "45.82039", "-0.79786086", "0.9598553"
"445.5", "45.530968", "-0.81001234", "0.9598553"
"445.6", "45.23775", "-0.82043135", "0.9598553"
"445.7", "44.941345", "-0.83047163", "0.9598553"
"445.8", "44.641533", "-0.839595", "0.9598553"
"445.9", "44.33832", "-0.84790164", "0.9598553"
"446", "44.03203", "-0.8564631", "0.9598553"
"446.1", "43.72258", "-0.8650363", "0.9598553"
"446.2", "43.409912", "-0.8733977", "0.9598553"
"446.3", "43.094917", "-0.88070446", "0.9598553"
"446.4", "42.77965", "-0.8851636", "0.9598553"
"446.5", "42.46267", "-0.8880267", "0.9598553"
"446.6", "42.143967", "-0.88936996", "0.9598553"
"446.7", "41.825977", "-0.8898119", "0.9598553"
"446.8", "41.50807", "-0.88921154", "0.9598553"
"446.9", "41.18983", "-0.8874793", "0.9598553"
"447", "40.872147", "-0.8848492", "0.9598553"
"447.1", "40.556236", "-0.8825671", "0.9598553"
"447.2", "40.24033", "-0.88021976", "0.9598553"
"447.3", "39.924427", "-0.87794846", "0.9598553"
"447.4", "39.60956", "-0.8766698", "0.9598553"
"447.5", "39.294914", "-0.8757025", "0.9598553"
"447.6", "38.980267", "-0.87470454", "0.9598553"
"447.7", "38.66632", "-0.87347937", "0.9598553"
"447.8", "38.353806", "-0.87178826", "0.9598553"
"447.9", "38.041286", "-0.8700469", "0.9598553"
"448", "37.728775", "-0.86839575", "0.9598553"
"448.1", "37.417397", "-0.8671533", "0.9598553"
"448.2", "37.106255", "-0.8660992", "0.9598553"
"448.3", "36.79511", "-0.8649909", "0.9598553"
"448.4", "36.485065", "-0.8634156", "0.9598553"
"448.5", "36.17722", "-0.8607737", "0.9598553"
"448.6", "35.869373", "-0.8581581", "0.9598553"
"448.7", "35.561523", "-0.8555482", "0.9598553"
"448.8", "35.25784", "-0.8517966", "0.9598553"
"448.9", "34.95496", "-0.8478032", "0.9598553"
"449", "34.652077", "-0.84391093", "0.9598553"
"449.1", "34.35056", "-0.83916426", "0.9598553"
"449.2", "34.053074", "-0.8319257", "0.9598553"
"449.3", "33.757668", "-0.8233757", "0.9598553"
"449.4", "33.46434", "-0.81357324", "0.9598553"
"449.5", "33.175426", "-0.80344266", "0.9598553"
"449.6", "32.890186", "-0.7926053", "0.9598553"
"449.7", "32.6083", "-0.78103644", "0.9598553"
"449.8", "32.330082", "-0.7691017", "0.9598553"
"449.9", "32.05616", "-0.7576952", "0.9598553"
"450", "31.78607", "-0.7461446", "0.9598553"
"450.1", "31.519823", "-0.73453206", "0.9598553"
"450.2", "31.257652", "-0.7231197", "0.9598553"
"450.3", "30.99948", "-0.7119192", "0.9598553"
"450.4", "30.745277", "-0.70073766", "0.9598553"
"450.5", "30.494837", "-0.6898533", "0.9598553"
"450.6", "30.247807", "-0.67962027", "0.9598553"
"450.7", "30.004448", "-0.6697358", "0.9598553"
"450.8", "29.764761", "-0.660152", "0.9598553"
"450.9", "29.525112", "-0.6542206", "0.9598553"
"451", "29.285267", "-0.6521543", "0.9598553"
"451.1", "29.046606", "-0.6526288", "0.9598553"
"451.2", "28.80913", "-0.6556033", "0.9598553"
"451.3", "28.563877", "-0.6662219", "0.9598553"
"451.4", "28.318514", "-0.6768209", "0.9598553"
"451.5", "28.065117", "-0.689551", "0.9598553"
"451.6", "27.808964", "-0.7029374", "0.9598553"
"451.7", "27.54696", "-0.71837574", "0.9598553"
"451.8", "27.279158", "-0.7358842", "0.9598553"
"451.9", "27.005854", "-0.7524847", "0.9598553"
"452", "26.72791", "-0.76840615", "0.9598553"
"452.1", "26.441853", "-0.7847075", "0.9598553"
"452.2", "26.15335", "-0.8010781", "0.9598553"
"452.3", "25.855549", "-0.8174944", "0.9598553"
"452.4", "25.554028", "-0.83340997", "0.9598553"
"452.5", "25.247519", "-0.84865165", "0.9598553"
"452.6", "24.933733", "-0.8638383", "0.9598553"
"452.7", "24.61724", "-0.879409", "0.9598553"
"452.8", "24.293295", "-0.8974799", "0.9598553"
"452.9", "23.963676", "-0.91754377", "0.9598553"
"453", "23.62831", "-0.9391646", "0.9598553"
"453.1", "23.286087", "-0.9579608", "0.9598553"
"453.2", "22.937609", "-0.976304", "0.9598553"
"453.3", "22.58292", "-0.9941687", "0.9598553"
"453.4", "22.22219", "-1.0114111", "0.9598553"
"453.5", "21.855331", "-1.028026", "0.9598553"
"453.6", "21.481857", "-1.0452377", "0.9598553"
"453.7", "21.100857", "-1.0649264", "0.9598553"
"453.8", "20.712906", "-1.0859102", "0.9598553"
